Layers,Input_Dim,Hidden_Dim,Params,FLOPs,Latency_ms,RAM_MB
21,1467,958,19790374,19790374,1.5992324973095695,162.91197288593958
18,851,1580,43827630,43827630,3.135220249957562,406.0434278090278
10,1612,250,970510,970510,0.1351640815022045,8.98538765595884
4,1600,383,1058239,1058239,0.07646586058324027,10.144525141905516
16,2046,1690,46343190,46343190,4.384368183338268,446.71354647131756
1,40,459,23419,23419,0.01615994877008024,0.2392675264227511
23,2047,1023,25151488,25151488,4.402644131824653,237.43869333526004
9,873,488,2340458,2340458,0.21437035774588067,23.095731071146524
3,203,1826,7062978,7062978,0.4935163839904025,71.35569887268949
19,1787,826,13780994,13780994,1.3196300727463963,140.62310925281756
14,1787,220,1027630,1027630,0.17004358452136856,9.743359009735435
1,340,650,228160,228160,0.026428474280752987,2.468621112833602
11,1370,1292,18489822,18489822,1.632845523520555,202.690802217102
19,1996,1925,70599385,70599385,6.502450956110267,643.9753729548339
24,531,945,21073510,21073510,1.6528510131191456,205.17247419939446
13,560,238,818492,818492,0.15319393432764358,7.857855460207113
8,1159,1727,22910392,22910392,2.060104941719842,229.80463043068846
19,555,268,1449354,1449354,0.20710314018743167,12.385990416262036
21,1861,821,15034162,15034162,1.347586530787051,137.16222506046228
2,1226,722,1415130,1415130,0.07202657599921006,14.60797594346906
4,1633,1759,12179326,12179326,0.9281773064593262,119.7149263990556
20,329,1322,33680604,33680604,3.181340486009105,312.4435643573552
14,1959,1934,52459760,52459760,8.156626810444713,425.73854614747347
20,356,1158,25925314,25925314,2.2757295672772164,259.0793927768241
15,976,1958,55632664,55632664,9.218441477674213,472.99388309756375
20,1290,332,2532506,2532506,0.32694376992087015,21.187874404131282
2,1277,604,1143382,1143382,0.07723086686861716,11.86301452430001
19,1046,1157,25339467,25339467,2.3559283400892483,240.6335692459869
3,784,1097,3281137,3281137,0.26998981167325653,31.200174368519722
13,1812,466,3460992,3460992,0.3146375543351239,32.05054196457287
24,40,2029,94837499,94837499,11.147786520627017,815.3619272691625
10,1678,1068,12079090,12079090,0.9656731555115654,131.47022060784144
6,707,134,186672,186672,0.06809045966344761,1.5493772101701055
23,535,763,13241112,13241112,1.2562241434728845,126.60886493702155
1,59,1157,81000,81000,0.04472513257679884,0.7288965201542524
15,1698,1575,37442485,37442485,2.4421705797666355,308.4424691985365
16,441,1989,60270688,60270688,5.784992210474498,642.5675469935596
3,136,560,710650,710650,0.059789384052702926,7.141396602140039
7,163,1136,7947466,7947466,0.5814843376885144,77.22098032393988
24,1775,506,6804192,6804192,0.5720087775713352,62.456398044869424
4,1736,615,2210935,2210935,0.1829884079889125,20.530940514691682
5,1931,1623,13694884,13694884,0.9644431990859521,147.64330922013752
9,526,1288,13973522,13973522,1.0840680172746502,144.93641642434494
8,216,163,224135,224135,0.09697582361167693,1.9289255734036508
10,58,774,5452066,5452066,0.46626576452622387,47.33052063862091
16,1328,416,3159114,3159114,0.2646917468615744,27.479910267995827
8,1752,194,606842,606842,0.10170389532970997,5.652963175199083
6,1291,142,286424,286424,0.05847908176906066,2.6711113135030518
6,1050,1065,6806425,6806425,0.4958255312547199,56.424938576574796
20,143,1633,50949610,50949610,4.28680141591454,418.91110127655816
5,1361,378,1091674,1091674,0.08870823668468725,9.684056558880316
17,104,1555,38892115,38892115,3.3235177823090587,358.5105393884859
4,1842,854,3772982,3772982,0.20242576763251124,36.659175325503746
4,842,1380,6894490,6894490,0.5221337294727526,60.4942202734457
17,257,1858,55762306,55762306,4.450423925817491,561.8020227944285
22,1148,95,301635,301635,0.12655666800865284,3.20257387096487
11,1629,490,3209510,3209510,0.19727953064748893,30.128803934200274
10,1339,1247,15689764,15689764,1.279855776119914,130.84453969037068
14,834,251,1034381,1034381,0.14461222265039989,10.889912236277091
8,1776,956,8112626,8112626,0.5232407064489614,65.99390797437468
7,1029,1140,8990050,8990050,0.6533651199805813,79.39376925702513
3,876,1516,5944246,5944246,0.3881962450359711,52.0466487974299
6,1071,2004,22258438,22258438,1.8184846828248908,232.28170120867122
16,702,395,2627945,2627945,0.3019368297270423,23.662649631226294
17,1609,241,1323582,1323582,0.19310173489880117,14.013268827313082
2,1169,955,2039890,2039890,0.10756907737709366,19.35166827463998
8,1731,1770,25026040,25026040,1.7760825865302423,257.94179311875837
24,1180,742,13563770,13563770,1.31663608405742,124.77655136196384
11,1917,418,2557334,2557334,0.23960099124299944,27.34298806529215
18,248,1997,68347335,68347335,5.318056890261215,644.7838421247458
1,290,1472,443082,443082,0.055258554358923545,4.3913708346347295
9,1761,75,178510,178510,0.06227524691651103,1.8985225735709998
3,877,1710,7370110,7370110,0.5226874137607428,80.69156702742042
7,634,642,2890936,2890936,0.18326685379745303,28.529122857737157
2,272,398,271446,271446,0.0359097332387651,2.667516249312611
12,1143,1787,37208924,37208924,2.937533288897595,370.5007944496141
23,814,207,1118017,1118017,0.2059428876848161,11.815624928025482
9,1233,1759,26954926,26954926,2.316878255368769,249.09090534338162
5,295,958,3968046,3968046,0.26399322005276377,37.83100523775516
5,564,1664,12039050,12039050,1.031987057347961,122.8748591266643
10,1596,1119,13077763,13077763,1.0372009100157695,121.27173610212915
4,533,817,2449376,2449376,0.14234645472435717,21.694801702303728
2,1529,1612,5082646,5082646,0.23233874619618977,55.628683356117726
8,768,1280,12474890,12474890,0.8236929023170328,116.66473119404047
10,107,1929,33734362,33734362,2.9712992845566983,333.7285624054486
7,2037,1016,8280410,8280410,0.6964481960197295,78.52494195268255
9,85,850,5868410,5868410,0.8684518457245795,53.5845527328086
23,1877,781,14910862,14910862,2.4310017692854355,161.6580464025145
9,526,1858,28629932,28629932,2.3694743496878816,273.2049622994987
17,525,257,1198658,1198658,0.18047542609382833,12.400062335907641
2,1880,1707,6143503,6143503,0.4059624759658793,50.72621426561835
8,1616,1262,13210626,13210626,0.8957700251557058,134.86109198880862
16,1376,1702,45838274,45838274,4.553135698954093,386.01045524734127
3,154,1413,4229119,4229119,0.26446183190702405,43.69105003902109
17,1212,1087,20251907,20251907,1.94658517273539,222.0529432751603
10,305,1068,10612726,10612726,2.1014007680052402,112.94703604138626
17,1697,180,828730,828730,0.16200538597026087,7.612511938709021
15,1520,157,587661,587661,0.15627058102958316,5.449897328576998
22,915,998,21861200,21861200,2.2603916464024936,182.0577192174025
21,717,1754,62842322,62842322,5.473236636650025,544.2642251644066
7,1014,709,3747075,3747075,0.30387119332807383,32.71141936420098
17,1023,566,5720006,5720006,0.536142666913852,61.14797445776998
4,876,1141,4921143,4921143,0.3018284926277578,40.82238986889972
2,446,694,799498,799498,0.05989804026002975,7.00577585550594
4,546,777,2246317,2246317,0.1184639541126514,20.484153265067317
24,661,744,13248418,13248418,1.3051990753438865,117.12032490711454
10,1084,109,227275,227275,0.08371691453053694,1.9181403857811496
9,1877,514,3088122,3088122,0.26218479687013835,29.675700675027066
23,183,1694,63497906,63497906,6.434787426435823,594.8853077933076
22,135,701,10436498,10436498,0.969790733471981,106.43366213268956
17,1343,381,2844556,2844556,0.29310130841789006,26.33228502586344
21,275,1505,45761040,45761040,4.479745389032031,417.6710349890939
12,1207,801,8042050,8042050,0.5653911663542847,74.90285340907863
12,1719,640,5619850,5619850,0.453320309318934,61.41811934655835
20,1634,123,492133,492133,0.1506672434335795,4.182473928826998
16,1602,1932,59134666,59134666,5.584756588582368,553.4921960592135
22,474,1091,25547957,25547957,1.974400231570899,258.20324771650246
23,583,755,13005640,13005640,1.186314266645759,115.16303396528859
11,1241,1205,16040970,16040970,3.0277378449792516,149.81096689482789
20,300,578,6538346,6538346,0.5674504170195126,70.38237017415658
12,1580,465,3123415,3123415,0.3204897795026685,33.23796499215654
9,689,1828,28026906,28026906,2.523734057860755,306.1995023840038
17,217,1973,62765086,62765086,6.5996964237013565,574.0847045704397
24,1561,425,4832260,4832260,0.4474038131170941,52.63917674440497
1,703,210,149950,149950,0.022698407108773803,1.4458612817357068
10,634,960,8922250,8922250,0.6452046775678962,80.27954027929567
6,1806,913,5831341,5831341,0.3906613235491929,56.5671361955238
5,808,240,427930,427930,0.06506651261472293,3.8639042739598235
18,284,2027,70480827,70480827,9.822888658707143,723.1904152388287
4,1424,248,541146,541146,0.08287195695540817,4.852606096892086
4,1392,1888,13348170,13348170,1.039104228418177,125.83599919145257
16,1512,1939,59378007,59378007,4.564786190573854,635.4188454880338
12,651,1027,12293200,12293200,1.5326204193947985,123.0356644704847
19,492,2019,74426407,74426407,7.8674791153954775,718.057888727123
14,1426,388,2519682,2519682,0.2226871333890385,25.389778209814846
22,110,1282,34696058,34696058,2.7975033496439425,358.56398575108005
22,1961,810,15392440,15392440,2.8957079433486337,134.41630411436904
18,1156,1632,47210506,47210506,4.277761193626002,465.47358341842806
3,874,375,613885,613885,0.09576459870174246,5.95823629223078
3,96,245,146765,146765,0.03771902663774919,1.4056705717472626
14,2039,774,9384760,9384760,0.688927355660719,96.81704324211302
14,205,694,6420204,6420204,0.5900079286846133,64.95551205585738
17,1303,872,13325914,13325914,1.159194082919218,134.72420055384492
14,1222,1939,51292377,51292377,3.940439669068144,437.1060530051934
2,972,478,698846,698846,0.058498567063432295,5.763046522662443
22,1600,456,5110858,5110858,0.4807455097565304,45.467136490548775
1,890,1290,1162300,1162300,0.06660785905457738,11.989241365738412
16,1137,1756,48295278,48295278,3.4899415344900007,418.0517852524963
6,924,551,2035955,2035955,0.13845987030836035,18.633809883329796
11,1610,1471,24037621,24037621,1.923281959482627,203.3246712269891
22,1109,1650,59055160,59055160,6.772705902770879,568.2129231500365
10,173,769,5470676,5470676,0.44903569923170283,44.84058210429877
17,833,36,51706,51706,0.11135977311258752,0.5214378490589425
1,1503,160,242250,242250,0.028078854676891113,2.197778265459036
19,737,1133,23974290,23974290,2.403367688706704,203.6686006182084
6,1074,241,553105,553105,0.09352764409685253,5.439993448195292
8,1553,983,8308326,8308326,0.6048115813872394,89.53788452961277
8,273,419,1350866,1350866,0.15460400019153758,11.236716126183389
11,777,1142,13952966,13952966,1.053034059846761,133.54782812957487
13,227,1426,24758222,24758222,1.7552274911300392,208.0338958374175
20,1671,1979,77778668,77778668,7.282151245716707,681.4419828994959
23,273,811,14718038,14718038,1.5043712972410213,144.53297830470115
1,148,1975,314035,314035,0.04932624507145778,3.180304517774227
10,1843,1918,36681760,36681760,2.6693919599138747,379.9249473615746
22,104,484,4985210,4985210,0.4157211700284609,47.877988217014206
1,1939,1796,3502210,3502210,0.2376500342293778,37.346344936607935
24,472,260,1686370,1686370,0.20655945015297347,17.16138828168661
18,121,1239,26281678,26281678,2.266107952546457,246.20828610541864
8,1266,392,1578986,1578986,0.10247832915047385,16.090800230735745
17,1168,1394,32757616,32757616,2.6810500612437274,280.4554362097955
9,1109,64,104970,104970,0.0791953267369479,0.9596126024913954
10,999,1655,26337680,26337680,2.119299279365706,224.18519145028267
15,152,1169,19338777,19338777,1.6455359990893779,192.8508415153846
8,1878,1400,16374410,16374410,1.2189125892158519,173.02003714586272
11,632,1795,33392395,33392395,3.4547382326410268,361.23833638387515
23,507,69,142012,142012,0.12065196311196699,1.2686569408876904
17,52,120,239890,239890,0.08641055713247262,2.276561749280377
20,1100,164,696354,696354,0.15768199272962405,6.751670847016673
24,468,883,18376123,18376123,1.4317458811980721,185.7264069989892
14,705,785,8583200,8583200,0.7843042587764084,88.6532504870662
5,484,1187,6228199,6228199,0.5519069945527656,56.23093615889682
20,792,1102,23979530,23979530,1.9089506449069167,240.35075172645224
7,1286,1034,7762248,7762248,0.8021020678450965,79.00538034571444
23,642,1129,28804187,28804187,2.351888174478875,242.526047205834
12,1121,238,895128,895128,0.12845453972582505,9.248827216846855
23,1302,165,819235,819235,0.22268189510026068,6.684009461013636
13,1756,576,5006026,5006026,0.32280373787636796,48.827383826012074
1,1620,99,161479,161479,0.023181787518734523,1.4988137479504928
24,1938,1455,51560845,51560845,4.0194208611046855,526.1172096631575
8,224,1061,8136819,8136819,0.5950240192632467,77.11676661008842
7,1984,883,6445027,6445027,0.48739587564408043,62.22951349205633
20,1326,1685,56230145,56230145,5.023132424260628,565.9552221470897
13,1381,1618,33686770,33686770,5.927947529503372,281.4063478885979
21,275,265,1485600,1485600,0.2978949039871516,14.070915590768157
16,654,1070,17901110,17901110,1.8311260618445873,151.27597541372745
23,508,1352,40945330,40945330,3.431695279669364,356.7313795061208
5,1047,114,173062,173062,0.0657035266186304,1.8388245318862078
22,588,444,4415146,4415146,0.4103266916215836,37.01787147207543
2,1278,217,327029,327029,0.0428864351516708,2.6854087535781055
14,969,82,168848,168848,0.10334918196394847,1.593714169988849
3,1804,59,114175,114175,0.02978663809638924,0.9478293606840437
23,1222,1331,40644757,40644757,2.6392869422890404,398.68741438469925
18,1656,1546,43235446,43235446,3.8798081144608583,419.9767268655003
17,1045,357,2421898,2421898,0.2343212346176016,20.586125775727687
1,1897,1527,2913526,2913526,0.14864735453782443,24.925956846522517
10,1265,509,2985804,2985804,0.19973319786555396,31.809371095691883
6,1321,1990,22461140,22461140,2.5920380112935786,233.11496852695615
11,1521,1408,21995786,21995786,1.9011081614999485,191.01403183428386
22,171,335,2424740,2424740,0.3336400222825771,24.7606553878447
24,1314,1337,42916373,42916373,3.9659089486825763,412.74482046421804
15,269,263,1045698,1045698,0.1947650683893407,10.330271847527156
9,1206,254,827288,827288,0.1213207202106199,7.115705385357872
4,1909,812,3539518,3539518,0.2094857759329946,31.78697935435648
15,350,1509,32445019,32445019,3.2066534733824263,354.00712189265664
4,1562,2020,15424730,15424730,1.4580471542837588,140.19873053499134
14,454,1213,19707621,19707621,1.5225490457408375,191.95271396564718
12,738,1886,40560326,40560326,3.3652492142203427,431.5044418542285
9,981,1121,11174138,11174138,0.969269321032335,109.55005592695424
15,271,1047,15656848,15656848,1.5955848983687289,152.02591190869353
2,1086,1277,3032885,3032885,0.18201986696253133,27.171048067476292
4,1395,1235,6315800,6315800,0.4975020509406772,59.878756143066965
24,184,354,2959450,2959450,0.3411029577545596,32.26327663437471
18,1649,391,3254694,3254694,0.36602880675181226,29.969998504471057
18,886,1467,37926361,37926361,3.4388435491018345,396.08572871006004
15,1312,232,1063730,1063730,0.12770423112694604,9.872189775893203
11,1616,1477,24233149,24233149,1.8199620308963973,246.38322596000435
19,1372,1076,22347454,22347454,2.0470489637905462,234.32186089593156
15,521,1630,38086590,38086590,3.4223543416078805,392.876132952284
24,1540,1910,86912650,86912650,7.334743808491299,768.9999971089109
11,1264,250,946260,946260,0.1507899866048001,8.154552877003212
22,1957,1027,24192022,24192022,3.8137773169898406,236.07149734685385
19,1462,1753,57927895,57927895,3.6918839144115156,552.9156514559666
21,972,247,1467931,1467931,0.2473722447127719,14.219273006593054
15,1250,667,7078881,7078881,0.6697733140864617,72.09115912250716
8,205,1174,9909744,9909744,0.6688537456262945,93.53517856044508
3,1973,1538,7785366,7785366,0.477731433136449,66.09928101745938
1,1624,1275,2084635,2084635,0.06807989201964705,18.809936947212336
22,1580,897,18342763,18342763,1.6056497559402765,201.0039196294083
18,1841,235,1378050,1378050,0.199350088134775,13.779349306690287
11,1575,1929,40289104,40289104,3.7677069429727714,368.8310984696719
19,721,262,1432102,1432102,0.18948759585378452,14.81668745737254
17,108,639,6619411,6619411,0.5693744462664866,56.89409673842214
24,481,1155,31277410,31277410,2.7387217155578623,325.95550725312376
10,991,1458,20605924,20605924,1.6627504423574617,179.56894375235896
